islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
0,97,1001,300,300,0,98,90.001998001998
2,94,948,284,284,0,96,89.457805907173
4,97,1011,304,303,0,98,90.14342235410484
1,89,1038,311,311,0,97,89.66763005780346
3,92,988,296,296,0,96,89.4827935222672
0,98,1001,300,300,0,97,90.09590409590409
2,95,948,284,284,0,96,89.56962025316456
4,98,1011,303,303,0,98,90.25816023738872
1,90,965,311,311,-73,97,89.54922279792746
3,93,988,296,296,0,96,89.58805668016194
0,99,1001,300,300,0,97,90.13386613386614
2,96,1021,284,284,73,97,89.75808031341822
4,99,1011,303,303,0,98,90.3402571711177
1,91,965,289,289,0,96,89.51813471502591
3,94,988,296,296,0,96,89.55566801619433
0,100,931,300,300,-70,97,90.03329752953813
2,97,1021,306,306,0,97,89.81978452497552
4,100,940,303,303,-71,96,90.27021276595745
1,92,1035,289,289,70,97,89.78550724637681
3,95,988,296,296,0,96,89.72368421052632
0,101,1002,279,279,71,98,90.31337325349301
2,98,1021,306,306,0,97,89.92360430950049
4,101,940,282,282,0,96,90.29255319148936
1,93,1035,310,310,0,97,89.91787439613526
1,94,1035,310,310,0,97,89.99613526570049
3,96,988,296,296,0,96,89.78643724696356
3,97,988,296,296,0,97,89.917004048583
0,102,1001,301,300,0,98,90.45754245754246
2,99,1021,306,306,0,98,90.0303623898139
4,102,940,282,282,0,96,90.35106382978724
1,95,1035,310,310,0,97,90.1024154589372
3,98,988,296,296,0,96,90.0172064777328
0,103,1001,300,300,0,97,90.53246753246754
2,100,949,306,306,-72,96,89.98419388830348
4,103,940,282,282,0,96,90.31382978723404
1,96,1035,310,310,0,96,90.1207729468599
3,99,1060,296,296,72,98,90.29716981132076
0,104,1001,300,300,0,97,90.6003996003996
2,101,948,285,284,0,97,90.06012658227849
4,104,940,282,282,0,96,90.34468085106383
1,97,1035,310,310,0,96,90.13526570048309
3,100,986,318,318,-74,97,90.05476673427992
0,105,1001,300,300,0,97,90.54745254745255
2,102,948,284,284,0,95,90.07594936708861
4,105,1014,282,282,74,97,90.61143984220907
1,98,1035,310,310,0,97,90.24541062801933
3,101,985,296,295,0,97,90.12284263959391
0,106,1001,300,300,0,98,90.66833166833167
2,103,948,284,284,0,97,90.10021097046413
4,106,1014,304,304,0,97,90.73175542406311
1,99,1035,310,310,0,97,90.33236714975845
3,102,985,295,295,0,97,90.2507614213198
0,107,1001,300,300,0,98,90.6973026973027
2,104,948,284,284,0,97,90.19514767932489
4,107,1014,304,304,0,97,90.97140039447731
1,100,962,310,310,-73,96,90.15280665280665
3,103,985,295,295,0,97,90.40913705583756
0,108,1001,300,300,0,98,90.6933066933067
2,105,1021,284,284,73,97,90.36532810969638
4,108,1014,304,304,0,97,90.99408284023669
1,101,961,289,288,0,96,90.1519250780437
3,104,985,295,295,0,96,90.49847715736041
0,109,1001,300,300,0,98,90.75424575424576
2,106,1021,306,306,0,97,90.47306562193927
4,109,1014,304,304,0,98,91.12228796844181
1,102,961,288,288,0,96,90.19354838709677
3,105,985,295,295,0,97,90.56243654822335
0,110,931,300,300,-70,97,90.52524167561762
2,107,1021,306,306,0,97,90.51420176297748
2,108,1021,306,306,0,97,90.56709108716944
4,110,943,304,304,-71,97,90.91834570519619
1,103,1031,288,288,70,98,90.43549951503395
3,106,985,295,295,0,97,90.56446700507614
0,111,1002,279,279,71,98,90.74850299401197
0,112,1001,301,300,0,98,90.7042957042957
2,109,1021,306,306,0,97,90.69637610186092
4,111,943,283,283,0,97,90.95227995758218
1,104,1031,309,309,0,98,90.62657613967022
1,105,1031,309,309,0,98,90.64597478176528
3,107,985,295,295,0,97,90.50964467005076
0,113,1001,300,300,0,98,90.8051948051948
2,110,949,306,306,-72,97,90.5331928345627
4,112,943,283,283,0,99,90.98091198303287
1,106,1031,309,309,0,98,90.84869059165858
3,108,1057,295,295,72,97,90.79943235572375
0,114,1001,300,300,0,98,90.8991008991009
2,111,948,285,284,0,96,90.54430379746836
4,113,943,283,283,0,99,90.8557794273595
1,107,1031,309,309,0,96,90.79437439379244
3,109,1057,317,317,0,96,90.84862819299906
3,110,983,317,317,-74,98,90.6937945066124
0,115,1001,300,300,0,98,90.82817182817183
2,112,948,284,284,0,98,90.5210970464135
4,114,1017,283,283,74,98,91.01474926253687
1,108,1031,309,309,0,98,90.8360814742968
1,109,1031,309,309,0,98,90.80019398642095
3,111,983,295,295,0,98,90.67446592065107
0,116,1001,300,300,0,98,90.93106893106894
2,113,948,284,284,0,98,90.58122362869199
4,115,1017,305,305,0,98,91.13962635201574
4,116,1017,305,305,0,98,91.15240904621436
1,110,959,309,309,-72,98,90.78310740354536
3,112,983,295,295,0,98,90.60223804679552
0,117,1001,300,300,0,98,90.94605394605395
2,114,1020,284,284,72,98,90.90294117647059
4,117,1017,305,305,0,98,91.2566371681416
1,111,958,288,287,0,98,90.70668058455115
3,113,983,295,295,0,98,90.65717192268566
3,114,983,295,295,0,99,90.7324516785351
0,118,1001,300,300,0,98,90.92207792207792
2,115,1020,306,306,0,98,91.07156862745099
4,118,1017,305,305,0,98,91.33136676499508
1,112,958,287,287,0,98,90.67849686847599
3,115,983,295,295,0,97,90.78026449643947
0,119,1001,300,300,0,96,90.83216783216783
0,120,931,300,300,-70,97,90.79591836734694
2,116,1020,306,306,0,97,91.09019607843138
4,119,1017,305,305,0,98,91.44936086529007
