islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
4,78,1000,300,300,0,3,8.468
4,79,1000,300,300,0,3,8.414
1,74,1000,300,300,0,3,8.246
1,75,1000,300,300,0,3,8.319
3,79,1000,300,300,0,3,8.194
0,81,1000,300,300,0,3,8.185
2,75,1000,300,300,0,4,8.268
4,80,1000,300,300,0,3,8.334
1,76,1000,300,300,0,3,8.333
3,80,1000,300,300,0,3,8.201
3,81,1000,300,300,0,3,8.231
0,82,1000,300,300,0,3,8.316
2,76,1000,300,300,0,4,8.233
4,81,1000,300,300,0,3,8.376
1,77,1000,300,300,0,3,8.223
3,82,1000,300,300,0,3,8.354
0,83,1000,300,300,0,3,8.27
2,77,1000,300,300,0,3,8.254
4,82,1000,300,300,0,2,8.279
4,83,1000,300,300,0,3,8.283
1,78,1000,300,300,0,3,8.308
3,83,1000,300,300,0,3,8.263
0,84,1000,300,300,0,3,8.368
2,78,1000,300,300,0,4,8.287
4,84,1000,300,300,0,4,8.14
1,79,1000,300,300,0,3,8.266
3,84,1000,300,300,0,3,8.321
0,85,1000,300,300,0,3,8.331
2,79,1000,300,300,0,3,8.28
2,80,1000,300,300,0,4,8.385
4,85,1000,300,300,0,3,8.255
1,80,1000,300,300,0,3,8.292
3,85,1000,300,300,0,3,8.28
0,86,1000,300,300,0,3,8.382
2,81,1000,300,300,0,3,8.318
4,86,1000,300,300,0,3,8.297
1,81,1000,300,300,0,2,8.325
3,86,1000,300,300,0,3,8.281
0,87,1000,300,300,0,3,8.405
2,82,1000,300,300,0,3,8.342
4,87,1000,300,300,0,3,8.295
1,82,1000,300,300,0,2,8.37
3,87,1000,300,300,0,3,8.344
0,88,1000,300,300,0,3,8.218
2,83,1000,300,300,0,2,8.305
4,88,1000,300,300,0,3,8.277
1,83,1000,300,300,0,2,8.313
3,88,1000,300,300,0,3,8.443
0,89,1000,300,300,0,3,8.358
2,84,1000,300,300,0,2,8.284
4,89,1000,300,300,0,3,8.209
1,84,1000,300,300,0,2,8.254
3,89,1000,300,300,0,3,8.327
3,90,1000,300,300,0,3,8.287
0,90,1000,300,300,0,3,8.272
2,85,1000,300,300,0,2,8.253
4,90,1000,300,300,0,3,8.254
1,85,1000,300,300,0,2,8.26
3,91,1000,300,300,0,3,8.289
0,91,1000,300,300,0,3,8.298
2,86,1000,300,300,0,2,8.167
4,91,1000,300,300,0,3,8.364
1,86,1000,300,300,0,3,8.307
3,92,1000,300,300,0,3,8.197
3,93,1000,300,300,0,3,8.14
3,94,1000,300,300,0,3,8.28
0,92,1000,300,300,0,3,8.298
2,87,1000,300,300,0,2,8.228
2,88,1000,300,300,0,2,8.116
4,92,1000,300,300,0,3,8.253
1,87,1000,300,300,0,3,8.265
3,95,1000,300,300,0,3,8.239
0,93,1000,300,300,0,3,8.369
2,89,1000,300,300,0,2,8.134
4,93,1000,300,300,0,3,8.231
1,88,1000,300,300,0,3,8.326
1,89,1000,300,300,0,3,8.387
3,96,1000,300,300,0,3,8.14
0,94,1000,300,300,0,3,8.302
2,90,1000,300,300,0,4,8.063
4,94,1000,300,300,0,3,8.136
1,90,1000,300,300,0,2,8.386
3,97,1000,300,300,0,3,8.196
0,95,1000,300,300,0,3,8.341
2,91,1000,300,300,0,3,8.052
4,95,1000,300,300,0,3,8.23
1,91,1000,300,300,0,2,8.389
3,98,1000,300,300,0,3,8.196
0,96,1000,300,300,0,3,8.456
2,92,1000,300,300,0,3,8.13
4,96,1000,300,300,0,3,8.28
4,97,1000,300,300,0,3,8.109
1,92,1000,300,300,0,2,8.355
3,99,1000,300,300,0,3,8.263
0,97,1000,300,300,0,3,8.454
2,93,1000,300,300,0,3,8.189
4,98,1000,300,300,0,3,8.17
1,93,1000,300,300,0,3,8.322
3,100,930,300,300,-70,3,8.382795698924731
0,98,1000,300,300,0,3,8.455
2,94,1000,300,300,0,3,8.095
