islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
1,182,88,26,26,0,3,6.068181818181818
2,173,105,31,31,0,2,5.8
3,166,105,31,31,0,2,5.3238095238095235
4,177,94,28,28,0,2,5.5
0,170,91,29,29,-7,2,5.483516483516484
1,183,95,26,26,7,1,5.631578947368421
2,174,105,31,31,0,1,5.895238095238096
3,167,105,31,31,0,1,5.4
4,178,94,28,28,0,2,5.457446808510638
0,171,91,27,27,0,2,5.417582417582418
1,184,95,28,28,0,2,5.71578947368421
2,175,105,31,31,0,1,5.819047619047619
3,168,105,31,31,0,1,5.419047619047619
4,179,94,28,28,0,2,5.404255319148936
0,172,91,27,27,0,2,5.351648351648351
1,185,95,28,28,0,3,5.568421052631579
2,176,105,31,31,0,2,5.504761904761905
3,169,105,31,31,0,2,5.266666666666667
3,170,98,31,31,-7,3,5.285714285714286
3,171,98,29,29,0,3,5.336734693877551
3,172,98,29,29,0,3,5.224489795918367
4,180,94,28,28,0,2,5.553191489361702
0,173,98,27,27,7,2,5.3979591836734695
1,186,95,28,28,0,3,5.557894736842106
2,177,105,31,31,0,2,5.6380952380952385
3,173,98,29,29,0,2,5.173469387755102
4,181,94,28,28,0,3,5.5
0,174,98,29,29,0,2,5.5
1,187,95,28,28,0,3,5.821052631578947
2,178,105,31,31,0,2,5.3428571428571425
3,174,98,29,29,0,3,5.489795918367347
4,182,94,28,28,0,3,5.5212765957446805
0,175,98,29,29,0,2,5.704081632653061
1,188,95,28,28,0,3,5.505263157894737
2,179,105,31,31,0,2,5.561904761904762
2,180,98,31,31,-7,3,5.775510204081633
3,175,105,29,29,7,3,5.133333333333334
4,183,94,28,28,0,3,5.6063829787234045
0,176,98,29,29,0,2,5.755102040816326
1,189,95,28,28,0,3,5.778947368421052
1,190,88,28,28,-7,3,5.738636363636363
2,181,105,29,29,7,3,5.580952380952381
3,176,105,31,31,0,2,4.876190476190477
3,177,105,31,31,0,2,4.771428571428571
4,184,94,28,28,0,3,5.617021276595745
0,177,98,29,29,0,2,5.591836734693878
1,191,88,26,26,0,3,5.8977272727272725
2,182,105,31,31,0,3,5.580952380952381
3,178,105,31,31,0,2,4.9904761904761905
4,185,94,28,28,0,3,5.659574468085107
0,178,98,29,29,0,3,5.744897959183674
1,192,88,26,26,0,2,5.363636363636363
2,183,105,31,31,0,3,5.504761904761905
3,179,105,31,31,0,2,5.0476190476190474
4,186,94,28,28,0,3,5.446808510638298
0,179,98,29,29,0,3,5.673469387755102
1,193,88,26,26,0,2,5.5227272727272725
1,194,88,26,26,0,2,5.738636363636363
2,184,105,31,31,0,2,5.504761904761905
3,180,98,31,31,-7,1,5.081632653061225
4,187,101,28,28,7,2,5.237623762376238
0,180,91,29,29,-7,2,5.43956043956044
1,195,95,26,26,7,2,5.6
2,185,105,31,31,0,2,5.333333333333333
3,181,98,29,29,0,1,5.1020408163265305
4,188,101,30,30,0,2,5.405940594059406
0,181,91,27,27,0,2,5.43956043956044
1,196,95,28,28,0,2,5.726315789473684
2,186,105,31,31,0,2,5.504761904761905
3,182,98,29,29,0,1,5.183673469387755
4,189,101,30,30,0,2,5.603960396039604
0,182,91,27,27,0,2,5.2967032967032965
1,197,95,28,28,0,3,5.663157894736842
2,187,105,31,31,0,2,5.380952380952381
3,183,98,29,29,0,2,5.214285714285714
4,190,94,30,30,-7,2,5.51063829787234
0,183,98,27,27,7,2,5.091836734693878
1,198,95,28,28,0,2,5.515789473684211
2,188,105,31,31,0,2,5.419047619047619
3,184,98,29,29,0,2,5.1938775510204085
4,191,94,28,28,0,2,5.6063829787234045
0,184,98,29,29,0,2,5.13265306122449
1,199,95,28,28,0,2,5.6947368421052635
2,189,105,31,31,0,2,5.3238095238095235
3,185,98,29,29,0,3,5.346938775510204
4,192,94,28,28,0,2,5.308510638297872
4,193,94,28,28,0,2,5.404255319148936
4,194,94,28,28,0,2,5.48936170212766
0,185,98,29,29,0,2,5.23469387755102
1,200,88,28,28,-7,2,5.943181818181818
2,190,105,31,31,0,2,5.6571428571428575
3,186,105,29,29,7,2,5.152380952380953
4,195,94,28,28,0,3,5.648936170212766
0,186,98,29,29,0,2,5.23469387755102
0,187,98,29,29,0,2,5.326530612244898
1,201,88,26,26,0,2,6.0
2,191,105,31,31,0,2,5.495238095238095
3,187,105,31,31,0,2,5.161904761904762
4,196,94,28,28,0,3,5.627659574468085
0,188,98,29,29,0,3,5.6020408163265305
1,202,88,26,26,0,2,5.9772727272727275
1,203,88,26,26,0,2,6.079545454545454
2,192,105,31,31,0,2,5.714285714285714
3,188,105,31,31,0,2,4.980952380952381
4,197,94,28,28,0,2,5.51063829787234
0,189,98,29,29,0,3,5.428571428571429
1,204,88,26,26,0,2,6.136363636363637
2,193,105,31,31,0,2,5.742857142857143
3,189,105,31,31,0,3,5.123809523809523
3,190,98,31,31,-7,3,5.76530612244898
4,198,94,28,28,0,2,5.287234042553192
0,190,91,29,29,-7,3,5.791208791208791
1,205,88,26,26,0,2,6.0
2,194,105,31,31,0,3,5.771428571428571
3,191,98,29,29,0,2,5.571428571428571
4,199,94,28,28,0,2,5.202127659574468
0,191,91,27,27,0,3,5.802197802197802
1,206,88,26,26,0,3,6.011363636363637
2,195,105,31,31,0,2,5.714285714285714
3,192,98,29,29,0,2,5.448979591836735
4,200,87,28,28,-7,2,5.574712643678161
0,192,91,27,27,0,3,5.626373626373627
1,207,88,26,26,0,2,6.113636363636363
2,196,105,31,31,0,3,5.914285714285715
3,193,98,29,29,0,3,5.6020408163265305
4,201,87,26,26,0,2,5.459770114942529
0,193,91,27,27,0,3,5.8901098901098905
1,208,88,26,26,0,2,5.829545454545454
2,197,105,31,31,0,2,5.752380952380952
3,194,98,29,29,0,3,5.724489795918367
4,202,87,26,26,0,2,5.252873563218391
0,194,91,27,27,0,2,5.626373626373627
1,209,88,26,26,0,2,5.670454545454546
2,198,105,31,31,0,2,5.742857142857143
3,195,98,29,29,0,3,5.816326530612245
4,203,87,26,26,0,2,5.32183908045977
4,204,94,26,26,7,2,5.170212765957447
0,195,98,27,27,7,2,5.244897959183674
1,210,89,26,26,1,3,5.606741573033708
2,199,111,31,31,6,3,5.648648648648648
3,196,98,29,29,0,2,5.744897959183674
4,205,94,28,28,0,2,5.085106382978723
0,196,98,29,29,0,2,5.326530612244898
1,211,88,27,26,0,3,5.329545454545454
2,200,103,33,33,-8,2,5.864077669902913
3,197,106,29,29,8,2,5.452830188679245
4,206,94,28,28,0,2,5.414893617021277
0,197,98,29,29,0,2,5.316326530612245
1,212,88,26,26,0,2,5.568181818181818
1,213,88,26,26,0,2,5.431818181818182
2,201,103,31,31,0,3,5.796116504854369
3,198,105,32,31,0,3,5.647619047619048
4,207,94,28,28,0,2,5.414893617021277
0,198,98,29,29,0,2,5.408163265306122
1,214,88,26,26,0,2,5.443181818181818
2,202,103,31,31,0,2,5.834951456310679
3,199,105,31,31,0,2,5.695238095238095
4,208,94,28,28,0,1,5.414893617021277
0,199,98,29,29,0,3,5.357142857142857
1,215,88,26,26,0,2,5.579545454545454
2,203,103,31,31,0,2,5.611650485436893
3,200,98,31,31,-7,3,5.530612244897959
4,209,101,28,28,7,1,5.445544554455446
0,200,91,29,29,-7,3,5.593406593406593
1,216,95,26,26,7,2,5.178947368421053
2,204,103,31,31,0,2,5.718446601941747
3,201,98,29,29,0,1,5.622448979591836
4,210,94,30,30,-7,2,5.5
0,201,98,27,27,7,2,5.438775510204081
1,217,95,28,28,0,2,5.2
2,205,103,31,31,0,2,5.601941747572815
2,206,103,31,31,0,2,5.747572815533981
3,202,98,29,29,0,1,5.459183673469388
4,211,94,28,28,0,2,5.574468085106383
0,202,98,29,29,0,2,5.346938775510204
1,218,95,28,28,0,2,5.273684210526316
1,219,95,28,28,0,2,5.126315789473685
2,207,103,31,31,0,3,5.805825242718447
3,203,98,29,29,0,2,5.377551020408164
4,212,94,28,28,0,3,5.6063829787234045
0,203,98,29,29,0,1,5.26530612244898
1,220,88,28,28,-7,3,5.431818181818182
2,208,110,31,31,7,2,5.509090909090909
3,204,98,29,29,0,3,5.459183673469388
4,213,94,28,28,0,3,5.446808510638298
0,204,98,29,29,0,1,5.275510204081633
1,221,88,26,26,0,3,5.454545454545454
2,209,110,33,33,0,2,5.627272727272727
3,205,98,29,29,0,3,5.530612244897959
4,214,94,28,28,0,2,5.457446808510638
0,205,98,29,29,0,1,5.3979591836734695
1,222,88,26,26,0,2,5.3977272727272725
2,210,102,33,33,-8,3,5.7254901960784315
3,206,106,29,29,8,2,5.311320754716981
4,215,94,28,28,0,3,5.861702127659575
0,206,98,29,29,0,1,5.561224489795919
1,223,88,26,26,0,2,5.443181818181818
2,211,101,31,30,0,3,5.920792079207921
3,207,105,32,31,0,3,5.40952380952381
4,216,94,28,28,0,3,5.819148936170213
4,217,94,28,28,0,2,5.648936170212766
0,207,98,29,29,0,1,5.408163265306122
1,224,88,26,26,0,2,5.556818181818182
2,212,101,30,30,0,3,5.544554455445544
3,208,105,31,31,0,2,5.380952380952381
4,218,94,28,28,0,3,5.872340425531915
0,208,98,29,29,0,2,5.581632653061225
0,209,98,29,29,0,1,5.459183673469388
1,225,88,26,26,0,2,5.556818181818182
2,213,101,30,30,0,3,5.742574257425742
3,209,105,31,31,0,2,5.247619047619048
4,219,94,28,28,0,3,5.8936170212765955
0,210,91,29,29,-7,2,5.373626373626373
1,226,95,26,26,7,1,5.421052631578948
2,214,101,30,30,0,2,5.96039603960396
3,210,98,31,31,-7,3,5.622448979591836
4,220,94,28,28,0,3,5.840425531914893
0,211,98,27,27,7,2,5.377551020408164
1,227,95,28,28,0,1,5.326315789473684
2,215,101,30,30,0,2,5.514851485148514
3,211,98,29,29,0,2,5.683673469387755
3,212,98,29,29,0,2,5.346938775510204
4,221,94,28,28,0,3,5.574468085106383
0,212,98,29,29,0,2,5.612244897959184
1,228,95,28,28,0,1,5.378947368421053
2,216,101,30,30,0,2,5.7227722772277225
3,213,98,29,29,0,1,5.612244897959184
4,222,94,28,28,0,3,5.670212765957447
0,213,98,29,29,0,2,5.3979591836734695
1,229,95,28,28,0,1,5.28421052631579
2,217,101,30,30,0,2,5.683168316831683
3,214,98,29,29,0,2,5.336734693877551
4,223,94,28,28,0,2,5.861702127659575
0,214,98,29,29,0,2,5.489795918367347
1,230,88,28,28,-7,3,5.579545454545454
1,231,88,26,26,0,3,5.204545454545454
2,218,108,30,30,7,1,5.5
3,215,98,29,29,0,2,5.357142857142857
4,224,94,28,28,0,2,5.808510638297872
0,215,98,29,29,0,2,5.428571428571429
1,232,88,26,26,0,3,5.25
2,219,108,32,32,0,1,5.527777777777778
3,216,98,29,29,0,2,5.13265306122449
3,217,98,29,29,0,2,5.224489795918367
4,225,94,28,28,0,2,5.882978723404255
0,216,98,29,29,0,2,5.520408163265306
1,233,88,26,26,0,3,5.318181818181818
2,220,100,32,32,-8,3,5.65
3,218,106,29,29,8,1,5.122641509433962
4,226,94,28,28,0,2,5.723404255319149
0,217,98,29,29,0,2,5.438775510204081
1,234,88,26,26,0,2,5.375
2,221,100,30,30,0,3,5.69
